tag,patterns,responses
morning,],"[""Good morning. I hope you had a good night's sleep. How are you feeling today? ""]"
afternoon,[,['Good afternoon. How is your day going?']
afternoon,',['Good afternoon. How is your day going?']
afternoon,G,['Good afternoon. How is your day going?']
afternoon,o,['Good afternoon. How is your day going?']
afternoon,o,['Good afternoon. How is your day going?']
afternoon,d,['Good afternoon. How is your day going?']
afternoon, ,['Good afternoon. How is your day going?']
afternoon,a,['Good afternoon. How is your day going?']
afternoon,f,['Good afternoon. How is your day going?']
afternoon,t,['Good afternoon. How is your day going?']
afternoon,e,['Good afternoon. How is your day going?']
afternoon,r,['Good afternoon. How is your day going?']
afternoon,n,['Good afternoon. How is your day going?']
afternoon,o,['Good afternoon. How is your day going?']
afternoon,o,['Good afternoon. How is your day going?']
afternoon,n,['Good afternoon. How is your day going?']
afternoon,',['Good afternoon. How is your day going?']
afternoon,],['Good afternoon. How is your day going?']
evening,[,['Good evening. How has your day been?']
evening,',['Good evening. How has your day been?']
evening,G,['Good evening. How has your day been?']
evening,o,['Good evening. How has your day been?']
evening,o,['Good evening. How has your day been?']
evening,d,['Good evening. How has your day been?']
evening, ,['Good evening. How has your day been?']
evening,e,['Good evening. How has your day been?']
evening,v,['Good evening. How has your day been?']
evening,e,['Good evening. How has your day been?']
evening,n,['Good evening. How has your day been?']
evening,i,['Good evening. How has your day been?']
evening,n,['Good evening. How has your day been?']
evening,g,['Good evening. How has your day been?']
evening,',['Good evening. How has your day been?']
evening,],['Good evening. How has your day been?']
night,[,"['Good night. Get some proper sleep', 'Good night. Sweet dreams.']"
night,',"['Good night. Get some proper sleep', 'Good night. Sweet dreams.']"
night,G,"['Good night. Get some proper sleep', 'Good night. Sweet dreams.']"
night,o,"['Good night. Get some proper sleep', 'Good night. Sweet dreams.']"
night,o,"['Good night. Get some proper sleep', 'Good night. Sweet dreams.']"
night,d,"['Good night. Get some proper sleep', 'Good night. Sweet dreams.']"
night, ,"['Good night. Get some proper sleep', 'Good night. Sweet dreams.']"
night,n,"['Good night. Get some proper sleep', 'Good night. Sweet dreams.']"
night,i,"['Good night. Get some proper sleep', 'Good night. Sweet dreams.']"
night,g,"['Good night. Get some proper sleep', 'Good night. Sweet dreams.']"
night,h,"['Good night. Get some proper sleep', 'Good night. Sweet dreams.']"
night,t,"['Good night. Get some proper sleep', 'Good night. Sweet dreams.']"
night,',"['Good night. Get some proper sleep', 'Good night. Sweet dreams.']"
night,],"['Good night. Get some proper sleep', 'Good night. Sweet dreams.']"
goodbye,[,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,',"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,B,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,y,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,e,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,',"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,",","['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye, ,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,',"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,S,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,e,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,e,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye, ,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,y,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,o,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,u,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye, ,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,l,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,a,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,t,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,e,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,r,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,',"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,",","['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye, ,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,',"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,G,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,o,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,o,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,d,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,b,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,y,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,e,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,',"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,",","['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye, ,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,',"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,A,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,u,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye, ,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,r,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,e,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,v,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,o,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,i,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,r,"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
goodbye,',"['See you later.', 'Have a nice day.', 'Bye! Come back again.', ""I'll see you soon.""]"
